prediction_edge	label_source	AUPR	AUROC	dataset	lf_num
GiG	GiG	0.20993613659216587	0.6675431594434271	test	1
GiG	GiG	0.20877507063723572	0.6677774178121288	test	1
GiG	GiG	0.20742637334560268	0.6684308983893782	test	1
GiG	GiG	0.21281641384208952	0.672633420569396	test	1
GiG	GiG	0.21604922325656617	0.6747554977669739	test	1
GiG	GiG	0.2166194386298525	0.6766709502687615	test	1
GiG	GiG	0.216354773958269	0.6778513513513513	test	1
GiG	GiG	0.21815701512760505	0.6793672014260249	test	1
GiG	GiG	0.21702983380285928	0.6802602307413732	test	1
GiG	GiG	0.22689596695150166	0.6833364456893869	test	1
GiG	GiG	0.22598467577509518	0.6819999024913461	test	1
GiG	GiG	0.22668327489115625	0.6819297771617192	test	1
GiG	GiG	0.22905244219788123	0.6843878098630949	test	1
GiG	GiG	0.22875517099229037	0.6855643573218761	test	1
GiG	GiG	0.23509393508742565	0.6916230083715906	test	1
GiG	GiG	0.23419239288850308	0.6909789883927815	test	1
GiG	GiG	0.23638144145766782	0.6937408480543352	test	1
GiG	GiG	0.2409585685835725	0.6943843523512347	test	1
GiG	GiG	0.2458319368002793	0.6982944898904151	test	1
GiG	GiG	0.25153023247367334	0.7006240263989898	test	1
GiG	GiG	0.25227000058378135	0.6986224271012006	test	1
GiG	GiG	0.2501233888338226	0.6986778498170747	test	1
GiG	GiG	0.24678594089175887	0.6930061955337691	test	1
GiG	GiG			tune	1
GiG	GiG	0.7083333333333333	0.9444444444444444	tune	1
GiG	GiG	0.518154761904762	0.875	tune	1
GiG	GiG	0.4653409090909091	0.875	tune	1
GiG	GiG	0.5845941558441559	0.8933333333333333	tune	1
GiG	GiG	0.6804036785654433	0.9228395061728395	tune	1
GiG	GiG	0.651533189033189	0.9166666666666667	tune	1
GiG	GiG	0.6365267121341289	0.9166666666666667	tune	1
GiG	GiG	0.5502302445315437	0.8037865748709122	tune	1
GiG	GiG	0.4957206973832589	0.8003072196620583	tune	1
GiG	GiG	0.3922325209473623	0.696	tune	1
GiG	GiG	0.33520390275793355	0.7299382716049383	tune	1
GiG	GiG	0.3339739261657207	0.7436440677966102	tune	1
GiG	GiG	0.3024407321322722	0.7383403997577225	tune	1
GiG	GiG	0.2891063919281893	0.7447478991596639	tune	1
GiG	GiG	0.2403844759219262	0.75	tune	1
GiG	GiG	0.22623675142223867	0.75	tune	1
GiG	GiG	0.2269864077354466	0.7548010973936901	tune	1
GiG	GiG	0.22330252080035715	0.7519236688211758	tune	1
GiG	GiG	0.2113604731727997	0.745274789182902	tune	1
GiG	GiG	0.2045509763410578	0.7195767195767195	tune	1
GiG	GiG	0.2017208942851057	0.7245752572385737	tune	1
GiG	GiG	0.20294256198454724	0.7316433566433567	tune	1
GiG	GiG	0.2477065224629903	0.7566498921639109	tune	1
GiG	GiG	0.23095168148510611	0.7482145822952998	tune	1
GiG	GiG	0.22176362453139742	0.7247536945812807	tune	1
GiG	GiG	0.19835051137651102	0.7151711924439197	tune	1
GiG	GiG	0.22228515998579707	0.7262666666666667	tune	1
GiG	GiG	0.27097471601492923	0.7219669117647058	tune	1
GiG	GiG	0.2660954691330037	0.722467934542238	tune	1
GiG	GiG	0.2812535685233108	0.7340835360908353	tune	1
GiG	GiG	0.292335369857436	0.7366058638143443	tune	1
GiG	GiG	0.2791997141544708	0.7329582141868831	tune	1
GiG	GiG	0.2819086239261779	0.7405019170442664	tune	1
GiG	GiG	0.2697984525698571	0.7370951417004048	tune	1
GiG	GiG	0.27180491310593985	0.7330835690802049	tune	1
GiG	GiG	0.28025163181353374	0.7411440185830429	tune	1
GiG	GiG	0.2702525794812368	0.7301773514595266	tune	1
GiG	GiG	0.2756126365288731	0.7342644084934278	tune	1
GiG	GiG	0.26285382058308415	0.7325055753119161	tune	1
GiG	GiG	0.25802494855675234	0.7259438305709024	tune	1
GiG	GiG	0.24874685756060497	0.7160459871280048	tune	1
GiG	GiG	0.24520667075383748	0.7150526315789474	tune	1
GiG	GiG	0.2684152587923001	0.7003454231433506	tune	1
GiG	GiG	0.26361793993205995	0.7002431724653947	tune	1
GiG	GiG	0.2672638528830562	0.7047383309759546	tune	1
GiG	GiG	0.26555946982728806	0.7065648723257418	tune	1
GiG	GiG	0.2618279251856057	0.7017077953914038	tune	1
GiG	GiG	0.24951530758806212	0.7041566715167722	tune	1
GiG	GiG	0.24539705472248577	0.7010984848484849	tune	1
GiG	GiG	0.24522234253223696	0.7036401475044726	test	1
GiG	GiG	0.24228057482843712	0.7032036858459231	test	1
GiG	GiG	0.2418408087728962	0.7043700027570995	test	1
GiG	GiG	0.2409037709610208	0.7053675418455292	test	1
GiG	GiG	0.23872488711118778	0.7062677226948274	test	1
GiG	GiG	0.23363234911016836	0.7062054868895915	test	1
GiG	GiG	0.238404844531519	0.7118506493506493	test	1
GiG	GiG	0.24169244485365923	0.7153123272526257	test	1
GiG	GiG	0.24225635217681196	0.716042170853153	test	1
GiG	GiG	0.2392715691499428	0.7153033652665193	test	1
GiG	GiG	0.24816845038583255	0.7176602637687814	test	1
GiG	GiG	0.24282062155326256	0.7151836918684731	test	1
GiG	GiG	0.2573469262083292	0.7165885885885885	test	1
GiG	GiG	0.25505588769686455	0.7218518603953772	test	1
GiG	GiG	0.26696499037468535	0.7271830733369194	test	1
GiG	GiG	0.27327122976156004	0.7307112068965517	test	1
GiG	GiG	0.2724454888262113	0.7325211864406779	test	1
GiG	GiG	0.2768975726235879	0.7355262886704178	test	1
GiG	GiG	0.2862369992485729	0.7408737163029525	test	1
GiG	GiG	0.28376002895523866	0.7391968150896722	test	1
GiG	GiG	0.2750723374798468	0.7342870588235294	test	1
GiG	GiG	0.2768522139334483	0.7358410974983494	test	1
GiG	GiG	0.27439999888148203	0.7365617346847572	test	1
GiG	GiG	0.2750920614688778	0.7365850290823107	test	1
GiG	GiG	0.2739700338248576	0.7368350168350167	test	1
GiG	GiG	0.27894671364866025	0.7393094246290028	test	1
GiG	GiG	0.27782986912583985	0.7390606883626373	test	1
GiG	GiG	0.27323618003641303	0.7381790862562801	test	1
GiG	GiG	0.2711450451273997	0.7381095632588205	test	1
GiG	GiG	0.26987348891145163	0.7385743182613194	test	1
GiG	GiG	0.2785906922234953	0.7428608608898079	test	1
GiG	GiG	0.28484527750840827	0.7456046130363503	test	1
GiG	GiG	0.28879919461499004	0.7487045558180988	test	1
GiG	GiG	0.29247240333071994	0.7503783783783784	test	1
GiG	GiG	0.29560468361779	0.7537616650938451	test	1
GiG	GiG	0.29396946998859164	0.754125924776243	test	1
GiG	GiG	0.30575516299245803	0.7580952380952382	test	1
GiG	GiG	0.30466735592695626	0.7580444639461752	test	1
GiG	GiG	0.30671136736214144	0.7594709206028498	test	1
GiG	GiG	0.30754996281722785	0.7607188937987418	test	1
GiG	GiG	0.3059121019651598	0.7599355531686359	test	1
GiG	GiG	0.31054440436924036	0.7631433972454765	test	1
GiG	GiG	0.3085836779352588	0.7610671015843429	test	1
GiG	GiG	0.31413612817096703	0.7627504128111661	test	1
GiG	GiG	0.319837131038194	0.764288349001585	test	1
GiG	GiG	0.32272277161629837	0.7651064979163451	test	1
GiG	GiG	0.3289698051541964	0.7689811870327867	test	1
GiG	GiG	0.3278871524857812	0.7693324757004002	test	1
GiG	GiG	0.3249661351908524	0.7691281880313385	test	1
GiG	GiG	0.32227614859814047	0.765761165577342	test	1
GiG	GiG			tune	6
GiG	GiG	0.7916666666666666	0.9722222222222222	tune	6
GiG	GiG	0.5410714285714285	0.8846153846153846	tune	6
GiG	GiG	0.2863782051282051	0.8680555555555556	tune	6
GiG	GiG	0.37433749257278665	0.8888888888888888	tune	6
GiG	GiG	0.577989043120622	0.9166666666666666	tune	6
GiG	GiG	0.4974245561202083	0.9088541666666667	tune	6
GiG	GiG	0.4832779790660225	0.9144144144144145	tune	6
GiG	GiG	0.421624059948203	0.8003442340791738	tune	6
GiG	GiG	0.38037602766272266	0.7972350230414745	tune	6
GiG	GiG	0.31330400168681244	0.722	tune	6
GiG	GiG	0.2896955806230813	0.7376543209876543	tune	6
GiG	GiG	0.2886352612013097	0.7528248587570622	tune	6
GiG	GiG	0.2686600576779976	0.7419745608721987	tune	6
GiG	GiG	0.26011531920200626	0.7457983193277311	tune	6
GiG	GiG	0.21319771580926605	0.7413194444444444	tune	6
GiG	GiG	0.20261978742340664	0.7418831168831169	tune	6
GiG	GiG	0.21192282999202763	0.7458847736625515	tune	6
GiG	GiG	0.20282677965671203	0.7429978454909202	tune	6
GiG	GiG	0.19079334827382866	0.7365513230590288	tune	6
GiG	GiG	0.18675498618306005	0.7175610985134795	tune	6
GiG	GiG	0.18295639993814777	0.7202680067001676	tune	6
GiG	GiG	0.19330000424857013	0.7288024475524475	tune	6
GiG	GiG	0.23145532937862923	0.7519769949676492	tune	6
GiG	GiG	0.21763625864683872	0.7442285334662015	tune	6
GiG	GiG	0.21042549900267915	0.7222906403940887	tune	6
GiG	GiG	0.18941871802169927	0.7114817001180638	tune	6
GiG	GiG	0.24235905403553767	0.7227999999999999	tune	6
GiG	GiG	0.2812751406940588	0.7235753676470589	tune	6
GiG	GiG	0.2749577164434734	0.7223573639982309	tune	6
GiG	GiG	0.29346832456504957	0.7332725060827251	tune	6
GiG	GiG	0.3033371079287478	0.735268837742336	tune	6
GiG	GiG	0.285427113005967	0.7317590628170833	tune	6
GiG	GiG	0.28621431539238334	0.7396305332868595	tune	6
GiG	GiG	0.27775024445695407	0.7370107962213226	tune	6
GiG	GiG	0.2794230359556652	0.7330835690802049	tune	6
GiG	GiG	0.2939146759407708	0.7414343786295006	tune	6
GiG	GiG	0.28346656721175073	0.7295562763094335	tune	6
GiG	GiG	0.2915137392676782	0.7352123356926188	tune	6
GiG	GiG	0.2701775792921105	0.7325055753119161	tune	6
GiG	GiG	0.26631411290617824	0.7281307550644568	tune	6
GiG	GiG	0.25392976266001177	0.7173661917597228	tune	6
GiG	GiG	0.2502331597881102	0.7148947368421052	tune	6
GiG	GiG	0.2727792816945758	0.7007772020725388	tune	6
GiG	GiG	0.2690701508624287	0.7012719790497569	tune	6
GiG	GiG	0.2687915891129461	0.7059317538896747	tune	6
GiG	GiG	0.26700116617909964	0.7080745341614906	tune	6
GiG	GiG	0.2638088838165556	0.7021980715803235	tune	6
GiG	GiG	0.2511890171775405	0.705611703173542	tune	6
GiG	GiG	0.24718296890738728	0.7009848484848484	tune	6
GiG	GiG	0.24661703275259045	0.7028369053269561	test	6
GiG	GiG	0.24365086885297516	0.7026679524268724	test	6
GiG	GiG	0.24243720660712148	0.7033360904328646	test	6
GiG	GiG	0.2407182538335812	0.7038368107550498	test	6
GiG	GiG	0.2378571281088104	0.7042469280662299	test	6
GiG	GiG	0.2341890002826016	0.7043850404011368	test	6
GiG	GiG	0.23608655656838434	0.7065596440596441	test	6
GiG	GiG	0.23967231010904183	0.7107736172936487	test	6
GiG	GiG	0.24264640793436046	0.7147903975075802	test	6
GiG	GiG	0.239852839096665	0.7145118589481154	test	6
GiG	GiG	0.24948723358580935	0.717966378408714	test	6
GiG	GiG	0.24475556465214435	0.715609426260299	test	6
GiG	GiG	0.2598563935727085	0.7163003003003003	test	6
GiG	GiG	0.2507406875169549	0.7218979954326314	test	6
GiG	GiG	0.26464066086140225	0.726914111529496	test	6
GiG	GiG	0.26996463665089887	0.728771551724138	test	6
GiG	GiG	0.2688642039932761	0.7303813559322034	test	6
GiG	GiG	0.272259106245849	0.7331560831839075	test	6
GiG	GiG	0.2833075189320775	0.7388478818998717	test	6
GiG	GiG	0.28093561097375924	0.7382691713048856	test	6
GiG	GiG	0.27136926386391275	0.7335905882352941	test	6
GiG	GiG	0.2722094754726241	0.7352725405326095	test	6
GiG	GiG	0.26914730647983454	0.73554280402567	test	6
GiG	GiG	0.2686213004688467	0.735445899998274	test	6
GiG	GiG	0.266958859789113	0.7348316498316498	test	6
GiG	GiG	0.270860753834917	0.7369500130174433	test	6
GiG	GiG	0.2696680783443989	0.7368529724750241	test	6
GiG	GiG	0.26608042316572056	0.7365200106431267	test	6
GiG	GiG	0.2640696265316079	0.7365051449375974	test	6
GiG	GiG	0.26269693487191104	0.7369469665860596	test	6
GiG	GiG	0.2693753649757387	0.7400558118014487	test	6
GiG	GiG	0.2742356564365219	0.7426931991633219	test	6
GiG	GiG	0.2784112356774878	0.7455816717102626	test	6
GiG	GiG	0.2818071840189679	0.7472837837837838	test	6
GiG	GiG	0.28624121088132976	0.75121893677257	test	6
GiG	GiG	0.2847921053444679	0.7517978167520306	test	6
GiG	GiG	0.29865103109715285	0.7562278244631185	test	6
GiG	GiG	0.29803061149498045	0.7565818341377798	test	6
GiG	GiG	0.29877766698239716	0.7564519728882049	test	6
GiG	GiG	0.30312077573500446	0.7577958186323205	test	6
GiG	GiG	0.30051147608645695	0.7566125134264232	test	6
GiG	GiG	0.30336529255128314	0.759071023494464	test	6
GiG	GiG	0.30100403134478615	0.7570109294247225	test	6
GiG	GiG	0.30497514182382046	0.7584924863175166	test	6
GiG	GiG	0.30852821849885936	0.7573697275418955	test	6
GiG	GiG	0.310719618440946	0.7580934557802129	test	6
GiG	GiG	0.3179821445354443	0.7626303127506016	test	6
GiG	GiG	0.3181645961733036	0.7629180960548885	test	6
GiG	GiG	0.3157041582981817	0.7624428632842316	test	6
GiG	GiG	0.3132426749009263	0.7584167347494553	test	6
GiG	GiG			tune	6
GiG	GiG	0.18154761904761904	0.7777777777777779	tune	6
GiG	GiG	0.2181318681318681	0.7403846153846153	tune	6
GiG	GiG	0.18304723205071502	0.75	tune	6
GiG	GiG	0.1528313034168574	0.68	tune	6
GiG	GiG	0.203543980174415	0.7469135802469136	tune	6
GiG	GiG	0.17618731058421275	0.7447916666666667	tune	6
GiG	GiG	0.15930048155625887	0.7297297297297297	tune	6
GiG	GiG	0.13797857819801265	0.6609294320137693	tune	6
GiG	GiG	0.12962942419706847	0.6559139784946237	tune	6
GiG	GiG	0.12011924604870783	0.5529999999999999	tune	6
GiG	GiG	0.1250621507546909	0.5825617283950617	tune	6
GiG	GiG	0.12308632738783581	0.606638418079096	tune	6
GiG	GiG	0.11756884722849086	0.5887341005451241	tune	6
GiG	GiG	0.11635220358450053	0.5982142857142857	tune	6
GiG	GiG	0.12305965529151416	0.6015625	tune	6
GiG	GiG	0.1126834063402432	0.599025974025974	tune	6
GiG	GiG	0.1215772628082497	0.6008230452674896	tune	6
GiG	GiG	0.12770242269543353	0.6084949215143121	tune	6
GiG	GiG	0.11932698549165256	0.5981389938935737	tune	6
GiG	GiG	0.11883533761966517	0.5762156714537666	tune	6
GiG	GiG	0.11725192585026659	0.5874611150993061	tune	6
GiG	GiG	0.12030408379585564	0.5987762237762237	tune	6
GiG	GiG	0.19121092633281705	0.6369518332135155	tune	6
GiG	GiG	0.19038512295705595	0.6385982394951004	tune	6
GiG	GiG	0.18375334592911646	0.6171490147783251	tune	6
GiG	GiG	0.17566936778063888	0.6118654073199528	tune	6
GiG	GiG	0.19972525064631064	0.6335999999999999	tune	6
GiG	GiG	0.21659858843879135	0.6521139705882353	tune	6
GiG	GiG	0.21086418358807085	0.6494913754975675	tune	6
GiG	GiG	0.22415834915164007	0.6626115166261151	tune	6
GiG	GiG	0.23157271726235498	0.6688950434533473	tune	6
GiG	GiG	0.21807305722190204	0.6638686468038004	tune	6
GiG	GiG	0.21562171768093047	0.6706169397002439	tune	6
GiG	GiG	0.2102472926632016	0.669112685560054	tune	6
GiG	GiG	0.20872286018791764	0.6653413869561893	tune	6
GiG	GiG	0.21470715376788463	0.6738530778164925	tune	6
GiG	GiG	0.18594689655405816	0.6617210682492581	tune	6
GiG	GiG	0.19463792759819143	0.6705637007077857	tune	6
GiG	GiG	0.18817642558284486	0.6698812609245978	tune	6
GiG	GiG	0.18417728641439207	0.664364640883978	tune	6
GiG	GiG	0.1802576044716254	0.6547664888057649	tune	6
GiG	GiG	0.1762364617236448	0.648578947368421	tune	6
GiG	GiG	0.1821043638644274	0.6356745346382652	tune	6
GiG	GiG	0.1794697525683035	0.6365506921062477	tune	6
GiG	GiG	0.186426086936746	0.6450229844413014	tune	6
GiG	GiG	0.18329603993497867	0.6470841959972395	tune	6
GiG	GiG	0.1815185039133521	0.643201503513646	tune	6
GiG	GiG	0.18065683575959252	0.6450116009280743	tune	6
GiG	GiG	0.17751581870764768	0.6381439393939394	tune	6
GiG	GiG	0.17531265097091442	0.6356566504801198	test	6
GiG	GiG	0.1724631964600192	0.6353441194328369	test	6
GiG	GiG	0.17001366432797022	0.6320995312930797	test	6
GiG	GiG	0.17169047059413542	0.6366510265881334	test	6
GiG	GiG	0.16956058255638762	0.6377888595547733	test	6
GiG	GiG	0.16821531500050252	0.6407332886206125	test	6
GiG	GiG	0.16885737920564275	0.6355519480519481	test	6
GiG	GiG	0.1701861970172592	0.6387943324314103	test	6
GiG	GiG	0.18086718127364357	0.6479735180394447	test	6
GiG	GiG	0.17736301283316952	0.6457872758535985	test	6
GiG	GiG	0.17962836358032316	0.6370245656998547	test	6
GiG	GiG	0.17770351603209772	0.6362475269840474	test	6
GiG	GiG	0.18661269266472238	0.6326486486486487	test	6
